,Ticker,Date,Instrument,Total Debt,Total Assets,Leverage
317,JMT.LS,2023-06-30,JMT.LS,3148000000,11845000000.0,0.265766146053187
318,JMT.LS,2023-09-30,JMT.LS,3148000000,11845000000.0,0.265766146053187
319,JMT.LS,2023-12-31,JMT.LS,3148000000,11845000000.0,0.265766146053187
320,JMT.LS,2024-03-31,JMT.LS,4148000000,14297000000.0,0.2901307966706302
321,JMT.LS,2024-06-30,JMT.LS,4148000000,14297000000.0,0.2901307966706302
322,JMT.LS,2024-09-30,JMT.LS,4148000000,14297000000.0,0.2901307966706302
323,JMT.LS,2024-12-31,JMT.LS,4148000000,14297000000.0,0.2901307966706302
324,SBRY.L,2022-03-31,SBRY.L,6938000000,25260000000.0,0.2746634996041172
325,SBRY.L,2022-06-30,SBRY.L,7382000000,26912000000.0,0.27430142687277054
326,SBRY.L,2022-09-30,SBRY.L,7382000000,26912000000.0,0.27430142687277054
327,SBRY.L,2022-12-31,SBRY.L,7382000000,26912000000.0,0.27430142687277054
328,SBRY.L,2023-03-31,SBRY.L,7382000000,26912000000.0,0.27430142687277054
329,SBRY.L,2023-06-30,SBRY.L,7145000000,26158000000.0,0.2731477941738665
330,SBRY.L,2023-09-30,SBRY.L,7145000000,26158000000.0,0.2731477941738665
331,SBRY.L,2023-12-31,SBRY.L,7145000000,26158000000.0,0.2731477941738665
332,SBRY.L,2024-03-31,SBRY.L,7145000000,26158000000.0,0.2731477941738665
333,SBRY.L,2024-06-30,SBRY.L,6549000000,25061000000.0,0.2613223734088823
334,SBRY.L,2024-09-30,SBRY.L,6549000000,25061000000.0,0.2613223734088823
335,SBRY.L,2024-12-31,SBRY.L,6549000000,25061000000.0,0.2613223734088823
336,KESKOB.HE,2022-03-31,KESKOB.HE,2295100000,6966000000.0,0.3294717197817973
337,KESKOB.HE,2022-06-30,KESKOB.HE,2295100000,6966000000.0,0.3294717197817973
338,KESKOB.HE,2022-09-30,KESKOB.HE,2295100000,6966000000.0,0.3294717197817973
339,KESKOB.HE,2022-12-31,KESKOB.HE,2295100000,6966000000.0,0.3294717197817973
340,KESKOB.HE,2023-03-31,KESKOB.HE,2418200000,7474000000.0,0.32354830077602353
341,KESKOB.HE,2023-06-30,KESKOB.HE,2418200000,7474000000.0,0.32354830077602353
342,KESKOB.HE,2023-09-30,KESKOB.HE,2418200000,7474000000.0,0.32354830077602353
343,KESKOB.HE,2023-12-31,KESKOB.HE,2418200000,7474000000.0,0.32354830077602353
344,KESKOB.HE,2024-03-31,KESKOB.HE,2787000000,7754300000.0,0.3594134867105993
345,KESKOB.HE,2024-06-30,KESKOB.HE,2787000000,7754300000.0,0.3594134867105993
346,KESKOB.HE,2024-09-30,KESKOB.HE,2787000000,7754300000.0,0.3594134867105993
347,KESKOB.HE,2024-12-31,KESKOB.HE,2787000000,7754300000.0,0.3594134867105993
348,BARN.S,2022-03-31,BARN.S,2378584000,7244018000.0,0.3283514756589506
349,BARN.S,2022-06-30,BARN.S,2378584000,7244018000.0,0.3283514756589506
350,BARN.S,2022-09-30,BARN.S,2378584000,7244018000.0,0.3283514756589506
351,BARN.S,2022-12-31,BARN.S,2079056000,7760879000.0,0.26788924295817523
352,BARN.S,2023-03-31,BARN.S,2079056000,7760879000.0,0.26788924295817523
353,BARN.S,2023-06-30,BARN.S,2079056000,7760879000.0,0.26788924295817523
354,BARN.S,2023-09-30,BARN.S,2079056000,7760879000.0,0.26788924295817523
355,BARN.S,2023-12-31,BARN.S,1797012000,8432748000.0,0.21309921747928434
356,BARN.S,2024-03-31,BARN.S,1797012000,8432748000.0,0.21309921747928434
357,BARN.S,2024-06-30,BARN.S,1797012000,8432748000.0,0.21309921747928434
358,BARN.S,2024-09-30,BARN.S,1797012000,8432748000.0,0.21309921747928434
359,BARN.S,2024-12-31,BARN.S,4796381000,15159279000.0,0.31639901871322507
360,LOTB.BR,2022-03-31,LOTB.BR,236276000,992092000.0,0.23815936425250883
361,LOTB.BR,2022-06-30,LOTB.BR,236276000,992092000.0,0.23815936425250883
362,LOTB.BR,2022-09-30,LOTB.BR,236276000,992092000.0,0.23815936425250883
363,LOTB.BR,2022-12-31,LOTB.BR,236276000,992092000.0,0.23815936425250883
364,LOTB.BR,2023-03-31,LOTB.BR,266244000,1095036000.0,0.2431372119272791
365,LOTB.BR,2023-06-30,LOTB.BR,266244000,1095036000.0,0.2431372119272791
366,LOTB.BR,2023-09-30,LOTB.BR,266244000,1095036000.0,0.2431372119272791
367,LOTB.BR,2023-12-31,LOTB.BR,266244000,1095036000.0,0.2431372119272791
368,LOTB.BR,2024-03-31,LOTB.BR,290491000,1243503000.0,0.23360699572095925
369,LOTB.BR,2024-06-30,LOTB.BR,290491000,1243503000.0,0.23360699572095925
370,LOTB.BR,2024-09-30,LOTB.BR,290491000,1243503000.0,0.23360699572095925
371,LOTB.BR,2024-12-31,LOTB.BR,290491000,1243503000.0,0.23360699572095925
372,SALM.OL,2022-03-31,SALM.OL,6445000000,28085251000.0,0.22947987895853236
373,SALM.OL,2022-06-30,SALM.OL,6445000000,28085251000.0,0.22947987895853236
374,SALM.OL,2022-09-30,SALM.OL,6445000000,28085251000.0,0.22947987895853236
375,SALM.OL,2022-12-31,SALM.OL,6445000000,28085251000.0,0.22947987895853236
376,SALM.OL,2023-03-31,SALM.OL,23217390000,62500963000.0001,0.37147251635146744
377,SALM.OL,2023-06-30,SALM.OL,23217390000,62500963000.0001,0.37147251635146744
378,SALM.OL,2023-09-30,SALM.OL,23217390000,62500963000.0001,0.37147251635146744
379,SALM.OL,2023-12-31,SALM.OL,23217390000,62500963000.0001,0.37147251635146744
380,SALM.OL,2024-03-31,SALM.OL,15737462000,53330911000.0,0.29509081515596086
381,SALM.OL,2024-06-30,SALM.OL,15737462000,53330911000.0,0.29509081515596086
382,SALM.OL,2024-09-30,SALM.OL,15737462000,53330911000.0,0.29509081515596086
383,SALM.OL,2024-12-31,SALM.OL,15737462000,53330911000.0,0.29509081515596086
384,CPRI.MI,2022-03-31,CPRI.MI,1532700000,5093100000.0,0.30093656122989926
385,CPRI.MI,2022-06-30,CPRI.MI,1532700000,5093100000.0,0.30093656122989926
386,CPRI.MI,2022-09-30,CPRI.MI,1532700000,5093100000.0,0.30093656122989926
387,CPRI.MI,2022-12-31,CPRI.MI,1532700000,5093100000.0,0.30093656122989926
388,CPRI.MI,2023-03-31,CPRI.MI,1803700000,6015300000.0,0.2998520439545825
389,CPRI.MI,2023-06-30,CPRI.MI,1803700000,6015300000.0,0.2998520439545825
390,CPRI.MI,2023-09-30,CPRI.MI,1803700000,6015300000.0,0.2998520439545825
391,CPRI.MI,2023-12-31,CPRI.MI,1803700000,6015300000.0,0.2998520439545825
392,CPRI.MI,2024-03-31,CPRI.MI,2253900000,6675600000.0,0.33763257235304694
393,CPRI.MI,2024-06-30,CPRI.MI,2253900000,6675600000.0,0.33763257235304694
394,CPRI.MI,2024-09-30,CPRI.MI,2253900000,6675600000.0,0.33763257235304694
395,CPRI.MI,2024-12-31,CPRI.MI,2253900000,6675600000.0,0.33763257235304694
