Date,Instrument,EBITDA,Total Assets,Profitability,Ticker
2024-08-10,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-11,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-12,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-13,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-14,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-15,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-16,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-17,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-18,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-19,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-20,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-21,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-22,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-23,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-24,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-25,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-26,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-27,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-28,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-29,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-30,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-08-31,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-01,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-02,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-03,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-04,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-05,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-06,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-07,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-08,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-09,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-10,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-11,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-12,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-13,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-14,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-15,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-16,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-17,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-18,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-19,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-20,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-21,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-22,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-23,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-24,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-25,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-26,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-27,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-28,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-29,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-09-30,ABI.BR,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-01,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-02,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-03,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-04,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-05,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-06,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-07,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-08,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-09,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-10,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-11,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-12,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-13,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-14,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-15,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-16,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-17,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-18,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-19,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-20,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-21,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-22,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-23,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-24,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-25,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-26,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-27,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-28,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-29,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-30,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-10-31,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-01,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-02,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-03,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-04,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-05,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-06,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-07,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-08,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-09,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-10,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-11,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-12,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-13,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-14,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-15,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-16,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-17,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-18,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-19,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-20,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-21,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-22,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-23,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-24,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-25,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-26,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-27,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-28,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-29,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-11-30,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-01,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-02,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-03,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-04,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-05,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-06,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-07,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-08,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-09,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-10,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-11,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-12,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-13,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-14,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-15,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-16,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-17,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-18,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-19,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-20,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-21,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-22,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-23,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-24,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-25,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-26,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-27,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-28,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-29,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-30,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2024-12-31,ABI.BR,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-01,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-02,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-03,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-04,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-05,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-06,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-07,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-08,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-09,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-10,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-11,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-12,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-13,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-14,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-15,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-16,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-17,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-18,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-19,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-20,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-21,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-22,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-23,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-24,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-25,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-26,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-27,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-28,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-29,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-30,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2025-01-31,,19795000000.0,219340000000.0,0.09024801677760555,ABI.BR
2022-01-01,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-02,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-03,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-04,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-05,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-06,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-07,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-08,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-09,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-10,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-11,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-12,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-13,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-14,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-15,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-16,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-17,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-18,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-19,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-20,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-21,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-22,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-23,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-24,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-25,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-26,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-27,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-28,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-29,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-30,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-01-31,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-01,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-02,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-03,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-04,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-05,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-06,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-07,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-08,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-09,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-10,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-11,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-12,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-13,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-14,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-15,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-16,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-17,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-18,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-19,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-20,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-21,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-22,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-23,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-24,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-25,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-26,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-27,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-02-28,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-01,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-02,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-03,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-04,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-05,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-06,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-07,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-08,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-09,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-10,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-11,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-12,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-13,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-14,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-15,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-16,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-17,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-18,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-19,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-20,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-21,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-22,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-23,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-24,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-25,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-26,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-27,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-28,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-29,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-30,,4574000000.0,42776000000.0,0.10692911913222368,DANO.PA
2022-03-31,DANO.PA,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-01,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-02,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-03,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-04,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-05,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-06,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-07,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-08,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-09,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-10,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-11,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-12,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-13,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-14,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-15,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-16,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-17,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-18,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-19,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-20,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-21,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-22,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-23,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-24,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-25,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-26,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-27,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-28,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-29,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-04-30,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-01,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-02,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-03,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-04,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-05,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-06,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-07,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-08,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-09,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-10,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-11,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-12,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-13,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-14,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-15,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-16,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-17,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-18,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-19,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-20,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-21,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-22,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-23,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-24,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-25,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-26,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-27,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-28,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-29,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-30,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-05-31,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-01,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-02,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-03,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-04,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-05,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-06,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-07,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-08,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-09,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-10,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-11,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-12,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-13,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-14,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-15,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-16,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-17,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-18,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-19,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-20,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-21,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-22,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-23,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-24,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-25,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-26,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-27,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-28,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-29,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-06-30,DANO.PA,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-01,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-02,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-03,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-04,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-05,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-06,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-07,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-08,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-09,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-10,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
2022-07-11,,4546000000.0,45420000000.0,0.10008806693086746,DANO.PA
